2,من در ملاقات با افراد سعی می‌کنم رفتاری مودب و پسندیده داشته باشم.,من در ملاقات با افراد سعی می‌کنم رفتاری مودب و پسندیده داشته باشم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1292],5,0,,
2,گاهی آن‌طور که باید، صادق و قابل اعتماد نیستم.,گاهی آن‌طور که باید، صادق و قابل اعتماد نیستم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1293],5,0,,
2,زمانی‌که در کنار افراد دیگر هستم، به‌ندرت احساس خجالت می‌کنم.,زمانی‌که در کنار افراد دیگر هستم، به‌ندرت احساس خجالت می‌کنم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1294],5,0,,
2,زمانی‌که کاری را شروع می‌کنم، آن را با تمام علاقه و با سرعت زیاد انجام می‌دهم.,زمانی‌که کاری را شروع می‌کنم، آن را با تمام علاقه و با سرعت زیاد انجام می‌دهم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1295],5,0,,
2,یاد گرفتن و تمرین سرگرمی‌ و کارهای هیجانی جدید برای من جالب است.,یاد گرفتن و تمرین سرگرمی‌ و کارهای هیجانی جدید برای من جالب است.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1296],5,0,,
2,در مواقع لزوم می‌توانم از دیگران ایراد بگیرم و به آنها کنایه بزنم.,در مواقع لزوم می‌توانم از دیگران ایراد بگیرم و به آنها کنایه بزنم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1297],5,0,,
2,من دارای اهداف روشن و مشخصی هستم و برای دستیابی به آنها طبق یک برنامه منظم پیش می‌روم.,من دارای اهداف روشن و مشخصی هستم و برای دستیابی به آنها طبق یک برنامه منظم پیش می‌روم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1298],5,0,,
2,مقاومت در برابر خواسته‌ها و هوس‌های زودگذر برای من آسان نیست.,مقاومت در برابر خواسته‌ها و هوس‌های زودگذر برای من آسان نیست.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1299],6,0,,
2,گذراندن تعطیلات در جاهای شلوغ و پرهیجان برایم لذت‌بخش نیست.,گذراندن تعطیلات در جاهای شلوغ و پرهیجان برایم لذت‌بخش نیست.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1300],6,0,,
2,بحث و استدلال درباره مطالب فلسفی، کاری بی‌فایده و کسل‌کننده است.,بحث و استدلال درباره مطالب فلسفی، کاری بی‌فایده و کسل‌کننده است.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1301],6,0,,
2,من ترجیح می‌دهم در مورد خود و موقعیت‌هایم حرفی نزنم.,من ترجیح می‌دهم در مورد خود و موقعیت‌هایم حرفی نزنم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1302],6,0,,
2,قبل از شروع هر کاری وقت زیادی تلف می‌کنم.,قبل از شروع هر کاری وقت زیادی تلف می‌کنم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1303],6,0,,
2,احساس می‌کنم قدرت مدیریت و کنار آمدن با بسیاری از مشکلات خود را دارم.,احساس می‌کنم قدرت مدیریت و کنار آمدن با بسیاری از مشکلات خود را دارم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1304],6,0,,
2,گاهی حالت‌های شدیدی از شادی یا نشاط را تجربه (احساس) می‌کنم.,گاهی حالت‌های شدیدی از شادی یا نشاط را تجربه (احساس) می‌کنم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1305],6,0,,
2,من معتقدم که قوانین و سیاست‌های اجتماعی باید تغییر کنند تا نیازهای دنیای امروز که به‌سرعت در حال تغییر و تحول هستند، به‌خوبی منعکس شوند.,من معتقدم که قوانین و سیاست‌های اجتماعی باید تغییر کنند تا نیازهای دنیای امروز که به‌سرعت در حال تغییر و تحول هستند، به‌خوبی منعکس شوند.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1306],6,0,,
2,من از لحاظ نگرش‌های اجتماعی، فردی سخت‌گیر هستم.,من از لحاظ نگرش‌های اجتماعی، فردی سخت‌گیر هستم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1307],6,0,,
2,قبل از تصمیم‌گیری، جوانب مختلف مسئله را در نظر گرفته و به دقت به آن‌ها فکر میکنم.,قبل از تصمیم‌گیری، جوانب مختلف مسئله را در نظر گرفته و به دقت به آن‌ها فکر میکنم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1308],6,0,,
2,به‌ندرت احساس ترس و اضطراب می‌کنم.,به‌ندرت احساس ترس و اضطراب می‌کنم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1309],7,0,,
2,من به خون‌گرم و خوش‌رو بودن معروف هستم.,من به خون‌گرم و خوش‌رو بودن معروف هستم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1310],7,0,,
2,من زندگی خیالی بسیار فعالی دارم.,من زندگی خیالی بسیار فعالی دارم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1311],7,0,,
2,من عقيده دارم که اکثر مردم اگر به آنها اجازه داده شود ، از آدم سوء استفاده خواهند کرد.,من عقيده دارم که اکثر مردم اگر به آنها اجازه داده شود ، از آدم سوء استفاده خواهند کرد.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1312],7,0,,
2,خود را درباره حوادث جاری مطلع نگه می‌دارم و معمولا درباره آن‌ها تصمیمات عاقلانه‌ای می‌گیرم.,خود را درباره حوادث جاری مطلع نگه می‌دارم و معمولا درباره آن‌ها تصمیمات عاقلانه‌ای می‌گیرم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1313],7,0,,
2,من به کم‌طاقتی و عصبی بودن معروف هستم.,من به کم‌طاقتی و عصبی بودن معروف هستم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1314],7,0,,
2,معمولا ترجیح می‌دهم کارها را به تنهایی انجام دهم.,معمولا ترجیح می‌دهم کارها را به تنهایی انجام دهم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1315],7,0,,
2,گوش دادن به موسيقي سنتي و كلاسيك برایم خسته‌کننده است.,گوش دادن به موسيقي سنتي و كلاسيك برایم خسته‌کننده است.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1316],7,0,,
2,حتی اگر بخواهم نیز نمی‌توانم کسی را گول بزنم.,حتی اگر بخواهم نیز نمی‌توانم کسی را گول بزنم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1317],7,0,,
2,من فردی نامنظم و بی‌برنامه هستم.,من فردی نامنظم و بی‌برنامه هستم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1318],7,0,,
2,به‌ندرت افسرده و غمگین می‌شوم.,به‌ندرت افسرده و غمگین می‌شوم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1319],8,0,,
2,معمولا در گروه‌هایی که عضو بوده‌ام، نقش رهبری را بر عهده داشته‌ام.,معمولا در گروه‌هایی که عضو بوده‌ام، نقش رهبری را بر عهده داشته‌ام.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1320],8,0,,
2,به احساسات و عواطفی که اشیای مختلف در من ایجاد می‌کنند اهمیت می‌دهم.,به احساسات و عواطفی که اشیای مختلف در من ایجاد می‌کنند اهمیت می‌دهم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1321],8,0,,
2,برخی از افراد، من را بی‌احساس و حساب‌گر تلقی می‌کنند.,برخی از افراد، من را بی‌احساس و حساب‌گر تلقی می‌کنند.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1322],8,0,,
2,بدهی‌های خود را به‌موقع و به‌صورت کامل پرداخت می‌کنم.,بدهی‌های خود را به‌موقع و به‌صورت کامل پرداخت می‌کنم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1323],8,0,,
2,گاهی اوقات طوری احساس خجالت می‌کنم که در آن لحظه دوست دارم خودم را از دیگران مخفی کنم.,گاهی اوقات طوری احساس خجالت می‌کنم که در آن لحظه دوست دارم خودم را از دیگران مخفی کنم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1324],8,0,,
2,ممکن است کارهایم را به کندی انجام دهم اما آنها را باثبات و به‌صورت یکنواخت به سرانجام می‌رسانم.,ممکن است کارهایم را به کندی انجام دهم اما آنها را باثبات و به‌صورت یکنواخت به سرانجام می‌رسانم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1325],8,0,,
2,وقتی روش صحیح انجام دادن یک کار را پیدا کنم، به همان روش پیش رفته و آن را  ادامه می‌دهم.,وقتی روش صحیح انجام دادن یک کار را پیدا کنم، به همان روش پیش رفته و آن را  ادامه می‌دهم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1326],8,0,,
2,در نشان دادن خشم و عصبانیت، صبور و پرتحمل هستم؛ حتی اگر احساس کنم که حق با من است.,در نشان دادن خشم و عصبانیت، صبور و پرتحمل هستم؛ حتی اگر احساس کنم که حق با من است.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1327],8,0,,
2,هرگاه برنامه‌ای را برای اصلاح رفتارهایم شروع کنم، معمولا بعد از چند روز آن را کنار می‌گذارم.,هرگاه برنامه‌ای را برای اصلاح رفتارهایم شروع کنم، معمولا بعد از چند روز آن را کنار می‌گذارم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1328],8,0,,
2,مقاومت در برابر وسوسه‌ها و خواهش‌های نفسانی برای من آسان است.,مقاومت در برابر وسوسه‌ها و خواهش‌های نفسانی برای من آسان است.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1329],9,0,,
2,گاهی کارهایی را انجام می‌دهم که هدف از آنها تنها ایجاد هیجان و لذت است.,گاهی کارهایی را انجام می‌دهم که هدف از آنها تنها ایجاد هیجان و لذت است.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1330],9,0,,
2,من از حل مسئله‌های مشکل یا معما لذت می‌برم.,من از حل مسئله‌های مشکل یا معما لذت می‌برم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1331],9,0,,
2,مطمئنم که از بیشتر مردم بهتر هستم.,مطمئنم که از بیشتر مردم بهتر هستم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1332],9,0,,
2,فردی سازنده و مولد هستم و همیشه مسئولیت‌های خود را به پایان می‌رسانم.,فردی سازنده و مولد هستم و همیشه مسئولیت‌های خود را به پایان می‌رسانم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1333],9,0,,
2,گاهی که تحت فشار روانی زیاد قرار می‌گیرم، احساس گسیختگی و تشویش می‌کنم.,گاهی که تحت فشار روانی زیاد قرار می‌گیرم، احساس گسیختگی و تشویش می‌کنم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1334],9,0,,
2,فرد خوشحال و امیدواری نیستم.,فرد خوشحال و امیدواری نیستم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1335],9,0,,
2,من معتقدم که برای گرفتن تصمیم درباره موضوعات اخلاقی باید از رهبران مذهبی خود تقلید و کسب تکلیف کنیم.,من معتقدم که برای گرفتن تصمیم درباره موضوعات اخلاقی باید از رهبران مذهبی خود تقلید و کسب تکلیف کنیم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1336],9,0,,
2,هرچه در مورد افراد فقیر و سالمند انجام دهیم باز هم کم است.,هرچه در مورد افراد فقیر و سالمند انجام دهیم باز هم کم است.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1337],9,0,,
2,گاهی اقدام به انجام کاری کرده و سپس در مورد آن‌ فکر می‌کنم.,گاهی اقدام به انجام کاری کرده و سپس در مورد آن‌ فکر می‌کنم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1338],9,0,,
2,بیشتر اوقات دچار تنش بوده و عصبی هستم.,بیشتر اوقات دچار تنش بوده و عصبی هستم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1339],10,0,,
2,بیشتر مردم من را فردی سرد و غیراجتماعی می‌دانند.,بیشتر مردم من را فردی سرد و غیراجتماعی می‌دانند.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1340],10,0,,
2,من علاقه‌ای‌ ندارم که زمان خودم را با خیال‌بافی تلف کنم.,من علاقه‌ای‌ ندارم که زمان خودم را با خیال‌بافی تلف کنم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1341],10,0,,
2,فکر می‌کنم بیشتر کسانی که با آنها در تماس هستم، افرادی درستکار و قابل اطمینان هستند.,فکر می‌کنم بیشتر کسانی که با آنها در تماس هستم، افرادی درستکار و قابل اطمینان هستند.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1342],10,0,,
2,من معمولا بدون داشتن آمادگی کافی، در موقعیت‌های مختلف حاضر می‌شوم.,من معمولا بدون داشتن آمادگی کافی، در موقعیت‌های مختلف حاضر می‌شوم.,خیلی مخالفم,مخالفم,تا حدودی,موافقم,کاملا موافقم,1,1,[1343],10,0,,
